Date,Year,Month,Day,Quarter,Date Key,Day of Week
2012-05-16 00:00:00.000,2012,5,16,2,20120516,3
2012-05-31 00:00:00.000,2012,5,31,2,20120531,4
2012-04-06 00:00:00.000,2012,4,6,2,20120406,5
2012-04-09 00:00:00.000,2012,4,9,2,20120409,1
2012-06-09 00:00:00.000,2012,6,9,2,20120609,6
2012-04-18 00:00:00.000,2012,4,18,2,20120418,3
2012-05-21 00:00:00.000,2012,5,21,2,20120521,1
2012-04-05 00:00:00.000,2012,4,5,2,20120405,4
2012-05-30 00:00:00.000,2012,5,30,2,20120530,3
2012-04-30 00:00:00.000,2012,4,30,2,20120430,1
2012-06-28 00:00:00.000,2012,6,28,2,20120628,4
2012-05-29 00:00:00.000,2012,5,29,2,20120529,2
2012-05-01 00:00:00.000,2012,5,1,2,20120501,2
2012-06-23 00:00:00.000,2012,6,23,2,20120623,6
2012-04-21 00:00:00.000,2012,4,21,2,20120421,6
2012-05-03 00:00:00.000,2012,5,3,2,20120503,4
2012-04-20 00:00:00.000,2012,4,20,2,20120420,5
2012-05-25 00:00:00.000,2012,5,25,2,20120525,5
2012-05-08 00:00:00.000,2012,5,8,2,20120508,2
2012-05-04 00:00:00.000,2012,5,4,2,20120504,5
2012-04-04 00:00:00.000,2012,4,4,2,20120404,3
2012-04-11 00:00:00.000,2012,4,11,2,20120411,3
2012-06-19 00:00:00.000,2012,6,19,2,20120619,2
2012-04-25 00:00:00.000,2012,4,25,2,20120425,3
2012-06-05 00:00:00.000,2012,6,5,2,20120605,2
2012-06-26 00:00:00.000,2012,6,26,2,20120626,2
2012-06-25 00:00:00.000,2012,6,25,2,20120625,1
2012-05-02 00:00:00.000,2012,5,2,2,20120502,3
2012-04-14 00:00:00.000,2012,4,14,2,20120414,6
2012-06-16 00:00:00.000,2012,6,16,2,20120616,6
2012-05-23 00:00:00.000,2012,5,23,2,20120523,3
2012-06-14 00:00:00.000,2012,6,14,2,20120614,4
2012-04-28 00:00:00.000,2012,4,28,2,20120428,6
2012-04-26 00:00:00.000,2012,4,26,2,20120426,4
2012-06-18 00:00:00.000,2012,6,18,2,20120618,1
2012-06-21 00:00:00.000,2012,6,21,2,20120621,4
2012-04-27 00:00:00.000,2012,4,27,2,20120427,5
2012-06-22 00:00:00.000,2012,6,22,2,20120622,5
2012-05-10 00:00:00.000,2012,5,10,2,20120510,4
2012-06-15 00:00:00.000,2012,6,15,2,20120615,5
2012-04-07 00:00:00.000,2012,4,7,2,20120407,6
2012-05-12 00:00:00.000,2012,5,12,2,20120512,6
2012-04-10 00:00:00.000,2012,4,10,2,20120410,2
2012-05-11 00:00:00.000,2012,5,11,2,20120511,5
2012-04-02 00:00:00.000,2012,4,2,2,20120402,1
2012-05-07 00:00:00.000,2012,5,7,2,20120507,1
2012-05-15 00:00:00.000,2012,5,15,2,20120515,2
2012-06-07 00:00:00.000,2012,6,7,2,20120607,4
2012-05-26 00:00:00.000,2012,5,26,2,20120526,6
2012-05-13 00:00:00.000,2012,5,13,2,20120513,0
2012-04-17 00:00:00.000,2012,4,17,2,20120417,2
2012-05-22 00:00:00.000,2012,5,22,2,20120522,2
2012-04-22 00:00:00.000,2012,4,22,2,20120422,0
2012-05-20 00:00:00.000,2012,5,20,2,20120520,0
2012-05-09 00:00:00.000,2012,5,9,2,20120509,3
2012-04-29 00:00:00.000,2012,4,29,2,20120429,0
2012-06-04 00:00:00.000,2012,6,4,2,20120604,1
2012-05-18 00:00:00.000,2012,5,18,2,20120518,5
2012-06-02 00:00:00.000,2012,6,2,2,20120602,6
2012-06-27 00:00:00.000,2012,6,27,2,20120627,3
2012-04-23 00:00:00.000,2012,4,23,2,20120423,1
2012-06-06 00:00:00.000,2012,6,6,2,20120606,3
2012-06-30 00:00:00.000,2012,6,30,2,20120630,6
2012-04-03 00:00:00.000,2012,4,3,2,20120403,2
2012-05-24 00:00:00.000,2012,5,24,2,20120524,4
2012-05-27 00:00:00.000,2012,5,27,2,20120527,0
2012-06-10 00:00:00.000,2012,6,10,2,20120610,0
2012-04-01 00:00:00.000,2012,4,1,2,20120401,0
2012-05-05 00:00:00.000,2012,5,5,2,20120505,6
2012-06-24 00:00:00.000,2012,6,24,2,20120624,0
2012-06-03 00:00:00.000,2012,6,3,2,20120603,0
2012-05-06 00:00:00.000,2012,5,6,2,20120506,0
2012-06-17 00:00:00.000,2012,6,17,2,20120617,0
2012-04-15 00:00:00.000,2012,4,15,2,20120415,0
2012-04-08 00:00:00.000,2012,4,8,2,20120408,0
2012-11-30 00:00:00.000,2012,11,30,4,20121130,5
2012-11-29 00:00:00.000,2012,11,29,4,20121129,4
2012-11-09 00:00:00.000,2012,11,9,4,20121109,5
2012-12-10 00:00:00.000,2012,12,10,4,20121210,1
2012-11-16 00:00:00.000,2012,11,16,4,20121116,5
2012-11-26 00:00:00.000,2012,11,26,4,20121126,1
2012-11-02 00:00:00.000,2012,11,2,4,20121102,5
2012-12-03 00:00:00.000,2012,12,3,4,20121203,1
2012-11-15 00:00:00.000,2012,11,15,4,20121115,4
2012-12-20 00:00:00.000,2012,12,20,4,20121220,4
2012-11-12 00:00:00.000,2012,11,12,4,20121112,1
2012-12-04 00:00:00.000,2012,12,4,4,20121204,2
2012-12-22 00:00:00.000,2012,12,22,4,20121222,6
2012-12-21 00:00:00.000,2012,12,21,4,20121221,5
2012-10-29 00:00:00.000,2012,10,29,4,20121029,1
2012-11-19 00:00:00.000,2012,11,19,4,20121119,1
2012-12-14 00:00:00.000,2012,12,14,4,20121214,5
2012-11-01 00:00:00.000,2012,11,1,4,20121101,4
2012-11-27 00:00:00.000,2012,11,27,4,20121127,2
2012-11-20 00:00:00.000,2012,11,20,4,20121120,2
2012-10-05 00:00:00.000,2012,10,5,4,20121005,5
2012-11-14 00:00:00.000,2012,11,14,4,20121114,3
2012-11-22 00:00:00.000,2012,11,22,4,20121122,4
2012-12-19 00:00:00.000,2012,12,19,4,20121219,3
2012-12-05 00:00:00.000,2012,12,5,4,20121205,3
2012-12-27 00:00:00.000,2012,12,27,4,20121227,4
2012-10-12 00:00:00.000,2012,10,12,4,20121012,5
2012-11-21 00:00:00.000,2012,11,21,4,20121121,3
2012-11-07 00:00:00.000,2012,11,7,4,20121107,3
2012-12-08 00:00:00.000,2012,12,8,4,20121208,6
2012-12-01 00:00:00.000,2012,12,1,4,20121201,6
2012-11-05 00:00:00.000,2012,11,5,4,20121105,1
2012-12-11 00:00:00.000,2012,12,11,4,20121211,2
2012-10-02 00:00:00.000,2012,10,2,4,20121002,2
2012-11-13 00:00:00.000,2012,11,13,4,20121113,2
2012-11-06 00:00:00.000,2012,11,6,4,20121106,2
2012-11-24 00:00:00.000,2012,11,24,4,20121124,6
2012-10-18 00:00:00.000,2012,10,18,4,20121018,4
2012-11-08 00:00:00.000,2012,11,8,4,20121108,4
2012-10-25 00:00:00.000,2012,10,25,4,20121025,4
2012-12-18 00:00:00.000,2012,12,18,4,20121218,2
2012-10-23 00:00:00.000,2012,10,23,4,20121023,2
2012-12-31 00:00:00.000,2012,12,31,4,20121231,1
2012-12-15 00:00:00.000,2012,12,15,4,20121215,6
2012-10-10 00:00:00.000,2012,10,10,4,20121010,3
2012-10-16 00:00:00.000,2012,10,16,4,20121016,2
2012-11-17 00:00:00.000,2012,11,17,4,20121117,6
2012-12-12 00:00:00.000,2012,12,12,4,20121212,3
2012-12-26 00:00:00.000,2012,12,26,4,20121226,3
2012-11-23 00:00:00.000,2012,11,23,4,20121123,5
2012-11-28 00:00:00.000,2012,11,28,4,20121128,3
2012-12-25 00:00:00.000,2012,12,25,4,20121225,2
2012-11-11 00:00:00.000,2012,11,11,4,20121111,0
2012-10-11 00:00:00.000,2012,10,11,4,20121011,4
2012-10-19 00:00:00.000,2012,10,19,4,20121019,5
2012-10-13 00:00:00.000,2012,10,13,4,20121013,6
2012-10-01 00:00:00.000,2012,10,1,4,20121001,1
2012-12-23 00:00:00.000,2012,12,23,4,20121223,0
2012-10-24 00:00:00.000,2012,10,24,4,20121024,3
2012-12-28 00:00:00.000,2012,12,28,4,20121228,5
2012-12-24 00:00:00.000,2012,12,24,4,20121224,1
2012-11-03 00:00:00.000,2012,11,3,4,20121103,6
2012-10-04 00:00:00.000,2012,10,4,4,20121004,4
2012-11-10 00:00:00.000,2012,11,10,4,20121110,6
2012-10-31 00:00:00.000,2012,10,31,4,20121031,3
2012-10-30 00:00:00.000,2012,10,30,4,20121030,2
2012-10-09 00:00:00.000,2012,10,9,4,20121009,2
2012-10-03 00:00:00.000,2012,10,3,4,20121003,3
2012-12-13 00:00:00.000,2012,12,13,4,20121213,4
2012-10-08 00:00:00.000,2012,10,8,4,20121008,1
2012-10-15 00:00:00.000,2012,10,15,4,20121015,1
2012-12-07 00:00:00.000,2012,12,7,4,20121207,5
2012-12-29 00:00:00.000,2012,12,29,4,20121229,6
2012-12-06 00:00:00.000,2012,12,6,4,20121206,4
2012-12-17 00:00:00.000,2012,12,17,4,20121217,1
2012-12-30 00:00:00.000,2012,12,30,4,20121230,0
2012-10-26 00:00:00.000,2012,10,26,4,20121026,5
2012-10-20 00:00:00.000,2012,10,20,4,20121020,6
2012-10-17 00:00:00.000,2012,10,17,4,20121017,3
2012-12-09 00:00:00.000,2012,12,9,4,20121209,0
2012-10-28 00:00:00.000,2012,10,28,4,20121028,0
2012-12-16 00:00:00.000,2012,12,16,4,20121216,0
2012-10-22 00:00:00.000,2012,10,22,4,20121022,1
2012-10-07 00:00:00.000,2012,10,7,4,20121007,0
2012-11-04 00:00:00.000,2012,11,4,4,20121104,0
2012-10-27 00:00:00.000,2012,10,27,4,20121027,6
2012-10-06 00:00:00.000,2012,10,6,4,20121006,6
2012-11-25 00:00:00.000,2012,11,25,4,20121125,0
2012-12-02 00:00:00.000,2012,12,2,4,20121202,0
2012-11-18 00:00:00.000,2012,11,18,4,20121118,0
2012-10-14 00:00:00.000,2012,10,14,4,20121014,0
2012-10-21 00:00:00.000,2012,10,21,4,20121021,0
2011-10-03 00:00:00.000,2011,10,3,4,20111003,1
2011-12-15 00:00:00.000,2011,12,15,4,20111215,4
2011-11-02 00:00:00.000,2011,11,2,4,20111102,3
2011-11-07 00:00:00.000,2011,11,7,4,20111107,1
2011-12-20 00:00:00.000,2011,12,20,4,20111220,2
2011-11-23 00:00:00.000,2011,11,23,4,20111123,3
2011-12-26 00:00:00.000,2011,12,26,4,20111226,1
2011-12-22 00:00:00.000,2011,12,22,4,20111222,4
2011-12-30 00:00:00.000,2011,12,30,4,20111230,5
2011-11-01 00:00:00.000,2011,11,1,4,20111101,2
2011-11-08 00:00:00.000,2011,11,8,4,20111108,2
2011-12-14 00:00:00.000,2011,12,14,4,20111214,3
2011-10-10 00:00:00.000,2011,10,10,4,20111010,1
2011-12-05 00:00:00.000,2011,12,5,4,20111205,1
2011-12-02 00:00:00.000,2011,12,2,4,20111202,5
2011-11-04 00:00:00.000,2011,11,4,4,20111104,5
2011-11-21 00:00:00.000,2011,11,21,4,20111121,1
2011-12-23 00:00:00.000,2011,12,23,4,20111223,5
2011-12-16 00:00:00.000,2011,12,16,4,20111216,5
2011-11-24 00:00:00.000,2011,11,24,4,20111124,4
2011-10-19 00:00:00.000,2011,10,19,4,20111019,3
2011-10-21 00:00:00.000,2011,10,21,4,20111021,5
2011-11-19 00:00:00.000,2011,11,19,4,20111119,6
2011-12-09 00:00:00.000,2011,12,9,4,20111209,5
2011-12-07 00:00:00.000,2011,12,7,4,20111207,3
2011-11-28 00:00:00.000,2011,11,28,4,20111128,1
2011-11-17 00:00:00.000,2011,11,17,4,20111117,4
2011-10-28 00:00:00.000,2011,10,28,4,20111028,5
2011-10-04 00:00:00.000,2011,10,4,4,20111004,2
2011-12-29 00:00:00.000,2011,12,29,4,20111229,4
2011-10-17 00:00:00.000,2011,10,17,4,20111017,1
2011-11-09 00:00:00.000,2011,11,9,4,20111109,3
2011-11-30 00:00:00.000,2011,11,30,4,20111130,3
2011-12-08 00:00:00.000,2011,12,8,4,20111208,4
2011-11-18 00:00:00.000,2011,11,18,4,20111118,5
2011-11-11 00:00:00.000,2011,11,11,4,20111111,5
2011-11-22 00:00:00.000,2011,11,22,4,20111122,2
2011-10-31 00:00:00.000,2011,10,31,4,20111031,1
2011-12-06 00:00:00.000,2011,12,6,4,20111206,2
2011-12-12 00:00:00.000,2011,12,12,4,20111212,1
2011-10-02 00:00:00.000,2011,10,2,4,20111002,0
2011-10-24 00:00:00.000,2011,10,24,4,20111024,1
2011-12-21 00:00:00.000,2011,12,21,4,20111221,3
2011-11-05 00:00:00.000,2011,11,5,4,20111105,6
2011-10-06 00:00:00.000,2011,10,6,4,20111006,4
2011-10-22 00:00:00.000,2011,10,22,4,20111022,6
2011-10-18 00:00:00.000,2011,10,18,4,20111018,2
2011-12-31 00:00:00.000,2011,12,31,4,20111231,6
2011-12-24 00:00:00.000,2011,12,24,4,20111224,6
2011-12-13 00:00:00.000,2011,12,13,4,20111213,2
2011-10-11 00:00:00.000,2011,10,11,4,20111011,2
2011-11-15 00:00:00.000,2011,11,15,4,20111115,2
2011-10-07 00:00:00.000,2011,10,7,4,20111007,5
2011-11-27 00:00:00.000,2011,11,27,4,20111127,0
2011-11-16 00:00:00.000,2011,11,16,4,20111116,3
2011-11-25 00:00:00.000,2011,11,25,4,20111125,5
2011-11-03 00:00:00.000,2011,11,3,4,20111103,4
2011-10-08 00:00:00.000,2011,10,8,4,20111008,6
2011-12-27 00:00:00.000,2011,12,27,4,20111227,2
2011-12-01 00:00:00.000,2011,12,1,4,20111201,4
2011-12-19 00:00:00.000,2011,12,19,4,20111219,1
2011-11-06 00:00:00.000,2011,11,6,4,20111106,0
2011-11-10 00:00:00.000,2011,11,10,4,20111110,4
2011-11-12 00:00:00.000,2011,11,12,4,20111112,6
2011-12-03 00:00:00.000,2011,12,3,4,20111203,6
2011-10-13 00:00:00.000,2011,10,13,4,20111013,4
2011-12-17 00:00:00.000,2011,12,17,4,20111217,6
2011-11-26 00:00:00.000,2011,11,26,4,20111126,6
2011-11-14 00:00:00.000,2011,11,14,4,20111114,1
2011-12-04 00:00:00.000,2011,12,4,4,20111204,0
2011-11-29 00:00:00.000,2011,11,29,4,20111129,2
2011-10-20 00:00:00.000,2011,10,20,4,20111020,4
2011-10-09 00:00:00.000,2011,10,9,4,20111009,0
2011-10-12 00:00:00.000,2011,10,12,4,20111012,3
2011-10-25 00:00:00.000,2011,10,25,4,20111025,2
2011-11-20 00:00:00.000,2011,11,20,4,20111120,0
2011-12-28 00:00:00.000,2011,12,28,4,20111228,3
2011-10-15 00:00:00.000,2011,10,15,4,20111015,6
2011-10-27 00:00:00.000,2011,10,27,4,20111027,4
2011-12-10 00:00:00.000,2011,12,10,4,20111210,6
2011-10-14 00:00:00.000,2011,10,14,4,20111014,5
2011-10-05 00:00:00.000,2011,10,5,4,20111005,3
2011-10-29 00:00:00.000,2011,10,29,4,20111029,6
2011-10-26 00:00:00.000,2011,10,26,4,20111026,3
2011-10-30 00:00:00.000,2011,10,30,4,20111030,0
2011-10-01 00:00:00.000,2011,10,1,4,20111001,6
2011-11-13 00:00:00.000,2011,11,13,4,20111113,0
2011-12-11 00:00:00.000,2011,12,11,4,20111211,0
2011-12-25 00:00:00.000,2011,12,25,4,20111225,0
2011-10-16 00:00:00.000,2011,10,16,4,20111016,0
2011-12-18 00:00:00.000,2011,12,18,4,20111218,0
2011-10-23 00:00:00.000,2011,10,23,4,20111023,0
2011-08-16 00:00:00.000,2011,8,16,3,20110816,2
2011-08-13 00:00:00.000,2011,8,13,3,20110813,6
2011-07-19 00:00:00.000,2011,7,19,3,20110719,2
2011-09-14 00:00:00.000,2011,9,14,3,20110914,3
2011-07-16 00:00:00.000,2011,7,16,3,20110716,6
2011-09-02 00:00:00.000,2011,9,2,3,20110902,5
2011-08-18 00:00:00.000,2011,8,18,3,20110818,4
2011-07-29 00:00:00.000,2011,7,29,3,20110729,5
2011-09-21 00:00:00.000,2011,9,21,3,20110921,3
2011-08-12 00:00:00.000,2011,8,12,3,20110812,5
2011-08-29 00:00:00.000,2011,8,29,3,20110829,1
2011-08-27 00:00:00.000,2011,8,27,3,20110827,6
2011-08-06 00:00:00.000,2011,8,6,3,20110806,6
2011-07-25 00:00:00.000,2011,7,25,3,20110725,1
2011-09-07 00:00:00.000,2011,9,7,3,20110907,3
2011-07-08 00:00:00.000,2011,7,8,3,20110708,5
2011-09-12 00:00:00.000,2011,9,12,3,20110912,1
2011-09-30 00:00:00.000,2011,9,30,3,20110930,5
2011-09-09 00:00:00.000,2011,9,9,3,20110909,5
2011-07-23 00:00:00.000,2011,7,23,3,20110723,6
2011-09-22 00:00:00.000,2011,9,22,3,20110922,4
2011-07-05 00:00:00.000,2011,7,5,3,20110705,2
2011-08-26 00:00:00.000,2011,8,26,3,20110826,5
2011-08-25 00:00:00.000,2011,8,25,3,20110825,4
2011-09-17 00:00:00.000,2011,9,17,3,20110917,6
2011-09-05 00:00:00.000,2011,9,5,3,20110905,1
2011-08-24 00:00:00.000,2011,8,24,3,20110824,3
2011-09-28 00:00:00.000,2011,9,28,3,20110928,3
2011-07-02 00:00:00.000,2011,7,2,3,20110702,6
2011-09-08 00:00:00.000,2011,9,8,3,20110908,4
2011-08-15 00:00:00.000,2011,8,15,3,20110815,1
2011-09-01 00:00:00.000,2011,9,1,3,20110901,4
2011-07-21 00:00:00.000,2011,7,21,3,20110721,4
2011-07-14 00:00:00.000,2011,7,14,3,20110714,4
2011-08-05 00:00:00.000,2011,8,5,3,20110805,5
2011-07-12 00:00:00.000,2011,7,12,3,20110712,2
2011-08-09 00:00:00.000,2011,8,9,3,20110809,2
2011-08-23 00:00:00.000,2011,8,23,3,20110823,2
2011-07-30 00:00:00.000,2011,7,30,3,20110730,6
2011-08-17 00:00:00.000,2011,8,17,3,20110817,3
2011-09-29 00:00:00.000,2011,9,29,3,20110929,4
2011-09-11 00:00:00.000,2011,9,11,3,20110911,0
2011-07-09 00:00:00.000,2011,7,9,3,20110709,6
2011-09-10 00:00:00.000,2011,9,10,3,20110910,6
2011-09-13 00:00:00.000,2011,9,13,3,20110913,2
2011-09-23 00:00:00.000,2011,9,23,3,20110923,5
2011-08-20 00:00:00.000,2011,8,20,3,20110820,6
2011-09-26 00:00:00.000,2011,9,26,3,20110926,1
2011-07-15 00:00:00.000,2011,7,15,3,20110715,5
2011-07-26 00:00:00.000,2011,7,26,3,20110726,2
2011-08-01 00:00:00.000,2011,8,1,3,20110801,1
2011-07-22 00:00:00.000,2011,7,22,3,20110722,5
2011-07-04 00:00:00.000,2011,7,4,3,20110704,1
2011-09-20 00:00:00.000,2011,9,20,3,20110920,2
2011-09-27 00:00:00.000,2011,9,27,3,20110927,2
2011-08-19 00:00:00.000,2011,8,19,3,20110819,5
2011-07-11 00:00:00.000,2011,7,11,3,20110711,1
2011-08-22 00:00:00.000,2011,8,22,3,20110822,1
2011-07-18 00:00:00.000,2011,7,18,3,20110718,1
2011-09-24 00:00:00.000,2011,9,24,3,20110924,6
2011-08-08 00:00:00.000,2011,8,8,3,20110808,1
2011-07-27 00:00:00.000,2011,7,27,3,20110727,3
2011-09-03 00:00:00.000,2011,9,3,3,20110903,6
2011-08-03 00:00:00.000,2011,8,3,3,20110803,3
2011-08-04 00:00:00.000,2011,8,4,3,20110804,4
2011-08-11 00:00:00.000,2011,8,11,3,20110811,4
2011-09-19 00:00:00.000,2011,9,19,3,20110919,1
2011-07-20 00:00:00.000,2011,7,20,3,20110720,3
2011-09-06 00:00:00.000,2011,9,6,3,20110906,2
2011-07-28 00:00:00.000,2011,7,28,3,20110728,4
2011-07-06 00:00:00.000,2011,7,6,3,20110706,3
2011-09-15 00:00:00.000,2011,9,15,3,20110915,4
2011-09-16 00:00:00.000,2011,9,16,3,20110916,5
2011-09-25 00:00:00.000,2011,9,25,3,20110925,0
2011-08-31 00:00:00.000,2011,8,31,3,20110831,3
2011-08-30 00:00:00.000,2011,8,30,3,20110830,2
2011-07-01 00:00:00.000,2011,7,1,3,20110701,5
2011-08-10 00:00:00.000,2011,8,10,3,20110810,3
2011-07-13 00:00:00.000,2011,7,13,3,20110713,3
2011-08-21 00:00:00.000,2011,8,21,3,20110821,0
2011-07-07 00:00:00.000,2011,7,7,3,20110707,4
2011-08-02 00:00:00.000,2011,8,2,3,20110802,2
2011-07-31 00:00:00.000,2011,7,31,3,20110731,0
2011-08-07 00:00:00.000,2011,8,7,3,20110807,0
2011-09-18 00:00:00.000,2011,9,18,3,20110918,0
2011-07-17 00:00:00.000,2011,7,17,3,20110717,0
2011-07-24 00:00:00.000,2011,7,24,3,20110724,0
2011-07-03 00:00:00.000,2011,7,3,3,20110703,0
2011-08-28 00:00:00.000,2011,8,28,3,20110828,0
2011-08-14 00:00:00.000,2011,8,14,3,20110814,0
2011-09-04 00:00:00.000,2011,9,4,3,20110904,0
2011-07-10 00:00:00.000,2011,7,10,3,20110710,0
2011-06-15 00:00:00.000,2011,6,15,2,20110615,3
2011-05-24 00:00:00.000,2011,5,24,2,20110524,2
2011-04-22 00:00:00.000,2011,4,22,2,20110422,5
2011-06-26 00:00:00.000,2011,6,26,2,20110626,0
2011-06-08 00:00:00.000,2011,6,8,2,20110608,3
2011-06-21 00:00:00.000,2011,6,21,2,20110621,2
2011-05-05 00:00:00.000,2011,5,5,2,20110505,4
2011-04-20 00:00:00.000,2011,4,20,2,20110420,3
2011-04-28 00:00:00.000,2011,4,28,2,20110428,4
2011-05-10 00:00:00.000,2011,5,10,2,20110510,2
2011-05-03 00:00:00.000,2011,5,3,2,20110503,2
2011-04-08 00:00:00.000,2011,4,8,2,20110408,5
2011-05-25 00:00:00.000,2011,5,25,2,20110525,3
2011-04-18 00:00:00.000,2011,4,18,2,20110418,1
2011-06-02 00:00:00.000,2011,6,2,2,20110602,4
2011-04-06 00:00:00.000,2011,4,6,2,20110406,3
2011-04-05 00:00:00.000,2011,4,5,2,20110405,2
2011-05-18 00:00:00.000,2011,5,18,2,20110518,3
2011-05-30 00:00:00.000,2011,5,30,2,20110530,1
2011-05-11 00:00:00.000,2011,5,11,2,20110511,3
2011-06-27 00:00:00.000,2011,6,27,2,20110627,1
2011-06-17 00:00:00.000,2011,6,17,2,20110617,5
2011-05-21 00:00:00.000,2011,5,21,2,20110521,6
2011-04-04 00:00:00.000,2011,4,4,2,20110404,1
2011-06-07 00:00:00.000,2011,6,7,2,20110607,2
2011-05-14 00:00:00.000,2011,5,14,2,20110514,6
2011-04-29 00:00:00.000,2011,4,29,2,20110429,5
2011-05-28 00:00:00.000,2011,5,28,2,20110528,6
2011-06-30 00:00:00.000,2011,6,30,2,20110630,4
2011-04-25 00:00:00.000,2011,4,25,2,20110425,1
2011-04-11 00:00:00.000,2011,4,11,2,20110411,1
2011-06-01 00:00:00.000,2011,6,1,2,20110601,3
2011-06-29 00:00:00.000,2011,6,29,2,20110629,3
2011-04-23 00:00:00.000,2011,4,23,2,20110423,6
2011-05-04 00:00:00.000,2011,5,4,2,20110504,3
2011-04-03 00:00:00.000,2011,4,3,2,20110403,0
2011-05-13 00:00:00.000,2011,5,13,2,20110513,5
2011-06-16 00:00:00.000,2011,6,16,2,20110616,4
2011-06-13 00:00:00.000,2011,6,13,2,20110613,1
2011-05-02 00:00:00.000,2011,5,2,2,20110502,1
2011-06-09 00:00:00.000,2011,6,9,2,20110609,4
2011-05-08 00:00:00.000,2011,5,8,2,20110508,0
2011-04-26 00:00:00.000,2011,4,26,2,20110426,2
2011-05-06 00:00:00.000,2011,5,6,2,20110506,5
2011-04-13 00:00:00.000,2011,4,13,2,20110413,3
2011-06-18 00:00:00.000,2011,6,18,2,20110618,6
2011-04-07 00:00:00.000,2011,4,7,2,20110407,4
2011-05-27 00:00:00.000,2011,5,27,2,20110527,5
2011-06-22 00:00:00.000,2011,6,22,2,20110622,3
2011-05-16 00:00:00.000,2011,5,16,2,20110516,1
2011-06-23 00:00:00.000,2011,6,23,2,20110623,4
2011-05-12 00:00:00.000,2011,5,12,2,20110512,4
2011-05-26 00:00:00.000,2011,5,26,2,20110526,4
2011-05-19 00:00:00.000,2011,5,19,2,20110519,4
2011-05-20 00:00:00.000,2011,5,20,2,20110520,5
2011-06-06 00:00:00.000,2011,6,6,2,20110606,1
2011-06-03 00:00:00.000,2011,6,3,2,20110603,5
2011-04-21 00:00:00.000,2011,4,21,2,20110421,4
2011-04-01 00:00:00.000,2011,4,1,2,20110401,5
2011-05-23 00:00:00.000,2011,5,23,2,20110523,1
2011-06-14 00:00:00.000,2011,6,14,2,20110614,2
2011-06-28 00:00:00.000,2011,6,28,2,20110628,2
2011-04-12 00:00:00.000,2011,4,12,2,20110412,2
2011-05-22 00:00:00.000,2011,5,22,2,20110522,0
2011-06-10 00:00:00.000,2011,6,10,2,20110610,5
2011-06-04 00:00:00.000,2011,6,4,2,20110604,6
2011-05-17 00:00:00.000,2011,5,17,2,20110517,2
2011-04-16 00:00:00.000,2011,4,16,2,20110416,6
2011-04-30 00:00:00.000,2011,4,30,2,20110430,6
2011-04-19 00:00:00.000,2011,4,19,2,20110419,2
2011-05-09 00:00:00.000,2011,5,9,2,20110509,1
2011-06-25 00:00:00.000,2011,6,25,2,20110625,6
2011-06-24 00:00:00.000,2011,6,24,2,20110624,5
2011-04-02 00:00:00.000,2011,4,2,2,20110402,6
2011-05-31 00:00:00.000,2011,5,31,2,20110531,2
2011-05-07 00:00:00.000,2011,5,7,2,20110507,6
2011-06-20 00:00:00.000,2011,6,20,2,20110620,1
2011-04-14 00:00:00.000,2011,4,14,2,20110414,4
2011-06-11 00:00:00.000,2011,6,11,2,20110611,6
2011-04-15 00:00:00.000,2011,4,15,2,20110415,5
2011-04-27 00:00:00.000,2011,4,27,2,20110427,3
2011-05-15 00:00:00.000,2011,5,15,2,20110515,0
2011-04-09 00:00:00.000,2011,4,9,2,20110409,6
2011-06-12 00:00:00.000,2011,6,12,2,20110612,0
2011-06-19 00:00:00.000,2011,6,19,2,20110619,0
2011-04-24 00:00:00.000,2011,4,24,2,20110424,0
2011-06-05 00:00:00.000,2011,6,5,2,20110605,0
2011-04-17 00:00:00.000,2011,4,17,2,20110417,0
2011-05-29 00:00:00.000,2011,5,29,2,20110529,0
2011-04-10 00:00:00.000,2011,4,10,2,20110410,0
2011-05-01 00:00:00.000,2011,5,1,2,20110501,0
2011-01-10 00:00:00.000,2011,1,10,1,20110110,1
2011-01-01 00:00:00.000,2011,1,1,1,20110101,6
2011-03-11 00:00:00.000,2011,3,11,1,20110311,5
2011-03-03 00:00:00.000,2011,3,3,1,20110303,4
2011-01-07 00:00:00.000,2011,1,7,1,20110107,5
2011-02-25 00:00:00.000,2011,2,25,1,20110225,5
2011-02-23 00:00:00.000,2011,2,23,1,20110223,3
2011-02-01 00:00:00.000,2011,2,1,1,20110201,2
2011-01-08 00:00:00.000,2011,1,8,1,20110108,6
2011-02-03 00:00:00.000,2011,2,3,1,20110203,4
2011-01-06 00:00:00.000,2011,1,6,1,20110106,4
2011-01-20 00:00:00.000,2011,1,20,1,20110120,4
2011-03-28 00:00:00.000,2011,3,28,1,20110328,1
2011-01-29 00:00:00.000,2011,1,29,1,20110129,6
2011-03-14 00:00:00.000,2011,3,14,1,20110314,1
2011-03-26 00:00:00.000,2011,3,26,1,20110326,6
2011-03-31 00:00:00.000,2011,3,31,1,20110331,4
2011-01-24 00:00:00.000,2011,1,24,1,20110124,1
2011-01-16 00:00:00.000,2011,1,16,1,20110116,0
2011-02-24 00:00:00.000,2011,2,24,1,20110224,4
2011-01-04 00:00:00.000,2011,1,4,1,20110104,2
2011-03-19 00:00:00.000,2011,3,19,1,20110319,6
2011-03-01 00:00:00.000,2011,3,1,1,20110301,2
